journal_id,journal_name,issn,e_issn,publisher,subject_area,citescore,sjr,snip,status
8f3e8e49-21c0-4259-87a5-ef489d6bcb12,FOOD QUALITY AND PREFERENCE,0950-3293,1873-6343,Elsevier,Nutrition and Dietetics,10.4,1.159,1.63,active
ed103b9a-cd3a-42f2-83b1-a1ddd2a08796,GEOSCIENCE FRONTIERS,1674-9871,1674-9871,Elsevier,General Earth and Planetary Sciences,19.1,2.069,2.563,active
31f28e6b-c890-4797-b8b7-56b714a47d9f,JOURNAL OF AUTOIMMUNITY,0896-8411,1095-9157,Elsevier,Immunology and Allergy,13.6,2.3,1.633,active
a7f3b81a-6a37-4e58-b715-d6b066b488fc,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,0022-3514,1939-1315,American Psychological Association,Sociology and Political Science,13.4,3.767,3.296,active
f026e55f-58ff-4d1b-bb41-923c424d36fc,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,0021-972X,1945-7197,Endocrine Society,"Endocrinology, Diabetes and Metabolism",11.0,2.155,2.117,active
a9337b4b-d241-427d-9423-1313db0b84a4,MOLECULAR NEURODEGENERATION,,1750-1326,Springer Nature,Neurology (clinical),25.1,6.262,3.233,active
9e55007c-4af1-4581-a344-e6a608ab8998,NANO-MICRO LETTERS,2311-6706,2150-5551,Springer Nature,Electrical and Electronic Engineering,58.9,8.402,4.191,active
c8ded31b-7cdd-437f-85aa-68b13ecc2e63,MEDICAL CLINICS OF NORTH AMERICA,0025-7125,1557-9859,Elsevier,General Medicine,8.1,1.397,1.613,active
fc92a63f-7de5-4cc9-9695-bf9c7bf4d05e,CAMBRIDGE JOURNAL OF ECONOMICS,0309-166X,1464-3545,Oxford University Press,Economics and Econometrics,4.6,1.226,1.776,active
95562da7-793c-4489-baa5-474e3250a8fe,DERMATOLOGIC SURGERY,1076-0512,1524-4725,Wolters Kluwer Health,Surgery,2.2,0.54,0.894,active
c8e4360f-8ea1-4a38-a138-7ce9ee6a7c00,CURRENT SOCIOLOGY,0011-3921,1461-7064,SAGE,Sociology and Political Science,6.0,1.01,1.928,active
081e511e-8001-4510-8c6a-1b3d028892a1,KIDNEY RESEARCH AND CLINICAL PRACTICE,2211-9132,2211-9140,The Korean Society of Nephrology,Urology,5.9,1.071,1.221,active
cf2c2368-f631-42bf-b873-d15bcc7ffdf4,IET BIOMETRICS,2047-4938,2047-4946,John Wiley & Sons,Computer Vision and Pattern Recognition,4.9,0.363,0.522,active
98f0fadd-50a3-4d3d-9923-ebb57fb1ab0a,PHYTOKEYS,1314-2011,1314-2003,Pensoft Publishers,"Ecology, Evolution, Behavior and Systematics",2.8,0.553,1.283,active
afaf3a87-0906-4d94-adcb-55644d3f2d0d,REVISTA MEXICANA DE INGENIERIA QUIMICA,1665-2738,,Universidad Autonoma Metropolitana,General Chemical Engineering,2.4,0.249,0.367,active
a0a9de13-6a3a-4751-88ec-8284019f6c21,PROCEEDINGS OF THE JAPAN ACADEMY SERIES A-MATHEMATICAL SCIENCES,0386-2194,,Japan Academy,General Mathematics,0.7,0.249,0.686,active
e4d7ae57-1ec7-4510-96c1-75380227c8e6,PEDIATRIC EMERGENCY CARE,0749-5161,1535-1815,Wolters Kluwer Health,Emergency Medicine,2.4,0.508,0.716,active
e5a4cb6a-742c-40c5-b844-3b0232db47c3,SCANDINAVIAN CARDIOVASCULAR JOURNAL,1401-7431,1651-2006,Taylor & Francis,Cardiology and Cardiovascular Medicine,2.6,0.481,0.591,active
03f59dc6-10b8-4363-be09-83f68a91ddfe,ARCHIVOS DE BRONCONEUMOLOGIA,0300-2896,1579-2129,Sociedad Espanola de Neumologia y Cirugia Toracica (SEPAR),Pulmonary and Respiratory Medicine,3.7,0.608,0.629,active
93aa0350-0c31-4831-b15a-01c7d760ed9c,ANALYTICA CHIMICA ACTA,0003-2670,1873-4324,Elsevier,Spectroscopy,10.9,0.925,1.068,active
c20a1299-0724-4550-ac13-a73af05b8fd1,BRAIN BEHAVIOR AND IMMUNITY,0889-1591,1090-2139,Elsevier,Behavioral Neuroscience,12.9,2.689,1.729,active
28d24b7e-f250-430f-bbc4-f3309890295f,AGGRESSION AND VIOLENT BEHAVIOR,1359-1789,1873-6335,Elsevier,Pathology and Forensic Medicine,6.6,1.477,2.04,active
6bb78075-62a5-4b54-b48b-5cf61ac3d082,ANALYSIS AND MATHEMATICAL PHYSICS,1664-2368,1664-235X,Springer Nature,Algebra and Number Theory,2.5,0.716,1.051,active
2a93d4ed-0710-43da-99a7-628723f70ce2,AMERICAN JOURNAL OF SOCIOLOGY,0002-9602,1537-5390,University of Chicago Press,Sociology and Political Science,6.7,2.193,2.482,active
08903615-329e-4d05-9b00-f29e7c9920f0,CHILD ABUSE & NEGLECT,0145-2134,1873-7757,Elsevier,"Pediatrics, Perinatology and Child Health",5.8,1.421,1.548,active
112b0a50-87c0-423c-8293-096b7be2409f,CHINA QUARTERLY,0305-7410,1468-2648,Cambridge University Press,Political Science and International Relations,5.1,1.722,2.468,active
3a27b722-6489-415d-a452-11ed8d5213ab,ENERGY STRATEGY REVIEWS,2211-467X,2211-4688,Elsevier,Energy (miscellaneous),17.4,2.38,2.445,active
c9797e91-01a1-4b54-9348-774443eacebf,INDIAN PEDIATRICS,0019-6061,0974-7559,Springer Nature,"Pediatrics, Perinatology and Child Health",2.4,0.434,0.95,active
a5f4dfa0-3656-4fc6-81d9-55aaeed08f77,IMA JOURNAL OF NUMERICAL ANALYSIS,0272-4979,1464-3642,Oxford University Press,General Mathematics,5.6,1.715,1.844,active
2934a9c2-58fd-4bcc-b40e-27bd3287b615,HUMAN-COMPUTER INTERACTION,0737-0024,1532-7051,Taylor & Francis,Applied Psychology,14.6,0.776,1.53,active
e6e202b4-6eea-452e-8358-45d63ae54f71,MOLECULAR SYSTEMS BIOLOGY,1744-4292,1744-4292,Springer Nature,Applied Mathematics,11.7,4.229,1.511,active
db45b97f-657c-4fbb-af16-067516c04b89,NATURE MICROBIOLOGY,2058-5276,2058-5276,Springer Nature,Microbiology (medical),28.8,7.44,3.624,active
c3241a1a-e132-46dd-9c58-4fb78e974015,NATURE STRUCTURAL & MOLECULAR BIOLOGY,1545-9993,1545-9985,Springer Nature,Structural Biology,15.1,6.761,2.304,active
6a6d4312-c8c7-4286-8d9e-22073a9ea123,CARCINOGENESIS,0143-3334,1460-2180,Oxford University Press,Cancer Research,6.1,1.02,0.725,active
13d0d793-8397-4982-9881-12376135a4ac,JOURNAL OF GRID COMPUTING,1570-7873,1572-9184,Springer Nature,Computer Networks and Communications,8.9,0.79,1.163,active
15ed7f55-765e-4178-a49e-4ed62112f268,JOURNALISM,1464-8849,1741-3001,SAGE,Arts and Humanities (miscellaneous),8.3,2.087,2.453,active
8cb5e411-e170-40c7-b88b-c1794c59348d,LARYNGOSCOPE INVESTIGATIVE OTOLARYNGOLOGY,2378-8038,2378-8038,John Wiley & Sons,Surgery,2.9,0.691,1.119,active
fb1ff102-5ff0-41c1-a4e6-7429580d5751,PROGRESS IN MOLECULAR BIOLOGY AND TRANSLATIONAL SCIENCE,1877-1173,,Elsevier B.V.,"Biochemistry, Genetics and Molecular Biology: Molecular Biology; Biochemistry, Genetics and Molecular Biology: Molecular Medicine",5.0,0.38,0.25,active
14ba7572-ecdd-40de-ab76-5512cf2d5410,STATISTICAL PAPERS,0932-5026,1613-9798,Springer Nature,Statistics and Probability,2.1,0.67,1.218,active
15bfbf91-10c0-4c1a-af35-0de2cc76a23b,WASHINGTON LAW REVIEW,0043-0617,,University of Washington School of Law,Law,1.1,0.389,1.104,active
b304d6da-ebd5-4fd0-8cb3-49343a2f44a8,BRITISH JOURNAL OF SOCIOLOGY,0007-1315,1468-4446,John Wiley & Sons,Sociology and Political Science,5.2,1.365,2.182,active
925f35ec-7c67-46ee-ac16-737ce9af74e9,ANIMAL BIOTELEMETRY,,2050-3385,Springer Nature,Animal Science and Zoology,4.3,0.707,1.133,active
8958d97a-7cd6-45c3-8d9d-bbb2b1b85c23,AGRONOMY FOR SUSTAINABLE DEVELOPMENT,1774-0746,1773-0155,Springer Nature,Agronomy and Crop Science,15.0,2.004,2.476,active
aceae506-a2e6-4dd4-8d97-22f5a15fad0f,BIOSCIENCE,0006-3568,1525-3244,Oxford University Press,General Agricultural and Biological Sciences,14.4,2.295,3.273,active
d6ecf613-62d3-4964-8e0f-b1480b54d237,ADDITIVE MANUFACTURING,2214-8604,2214-7810,Elsevier,Engineering (miscellaneous),21.1,2.635,2.415,active
fb9cd3cd-af0f-4a4a-a298-97f354140901,CEMENT & CONCRETE COMPOSITES,0958-9465,1873-393X,Elsevier,Building and Construction,25.7,4.762,2.772,active
9c569cae-7bb1-42be-8a65-b70b6fa7fbe2,ECOLOGICAL APPLICATIONS,1051-0761,1939-5582,Ecological Society of America,Ecology,9.0,1.677,1.641,active
a0e842c0-71e6-455b-a243-0ede9bda8625,ENVIRONMENTAL TECHNOLOGY & INNOVATION,2352-1864,2352-1864,Elsevier,Plant Science,13.3,1.49,1.496,active
a092f5c5-c0c5-40c4-9a64-b16903f03afc,CHEMICAL GEOLOGY,0009-2541,1872-6836,Elsevier,Geology,6.6,1.405,1.29,active
526da87f-9a1a-4bb2-8c2b-238b0ef91c8f,EUROPEAN REVIEW OF AGING AND PHYSICAL ACTIVITY,1813-7253,1861-6909,Springer Nature,Geriatrics and Gerontology,6.4,1.239,1.469,active
eb8b3527-0267-49e0-adde-eeda61c08e0e,INDUSTRIAL CROPS AND PRODUCTS,0926-6690,1872-633X,Elsevier,Agronomy and Crop Science,10.3,0.965,1.206,active
d47905e5-9ead-47de-be30-f0dbe43b6b1f,GLOBAL AND PLANETARY CHANGE,0921-8181,1872-6364,Elsevier,Oceanography,7.0,1.484,1.332,active
d670d07c-53c6-47db-a996-5ccc1f0b76d4,EVOLUTIONARY APPLICATIONS,1752-4571,1752-4571,John Wiley & Sons,"Ecology, Evolution, Behavior and Systematics",6.3,0.957,1.172,active
c40ff855-3640-45d4-af00-dfc542e4b8e9,MICROBIAL CELL FACTORIES,,1475-2859,Springer Nature,Applied Microbiology and Biotechnology,9.4,1.177,1.305,active
ae3701b6-0eb9-46c7-ad5e-13beb9bfb532,M&SOM-MANUFACTURING & SERVICE OPERATIONS MANAGEMENT,1523-4614,1526-5498,INFORMS Inst.for Operations Res.and the Management Sciences,Management Science and Operations Research,10.6,4.661,2.21,active
8861747d-ad17-473f-92ad-d05e804054e9,LIVER CANCER,2235-1795,1664-5553,Karger,Oncology,17.0,3.334,2.455,active
158486c2-b1e7-4c6a-aff3-51f628676122,SCIENTIFIC DATA,,2052-4463,Springer Nature,Statistics and Probability,9.6,1.907,2.399,active
31866295-7afd-457a-a411-522e92f39da2,PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF AUSTRALIA,1323-3580,1448-6083,Cambridge University Press,Astronomy and Astrophysics,4.9,1.265,0.891,active
cc1cd22d-1837-491a-a6f6-92b7b85a0219,ADVANCED MATERIALS INTERFACES,2196-7350,2196-7350,John Wiley & Sons,Mechanical Engineering,9.6,1.053,0.901,active
000287dd-029c-4a94-8930-675bd5489930,HEALTH SOCIOLOGY REVIEW,1446-1242,1839-3551,Taylor & Francis,Health (social science),5.1,0.808,1.15,active
00bb3034-7ca3-462a-8159-ca0c03cfc8a0,INTERNATIONAL JOURNAL OF MEDICAL SCIENCES,1449-1907,1449-1907,Ivyspring International Publisher,General Medicine,4.9,0.923,0.847,active
01725728-3771-460c-91e0-9b60d6455aed,INSURANCE MATHEMATICS & ECONOMICS,0167-6687,1873-5959,Elsevier,Statistics and Probability,3.5,1.117,1.692,active
263e5a6c-303b-4fef-b2af-575d1c52a9fa,JOURNAL OF SEX & MARITAL THERAPY,0092-623X,1521-0715,Taylor & Francis,Clinical Psychology,4.1,0.641,1.089,active
27e6badf-4730-45b0-9271-fb78e02d03e8,JOURNAL OF SPECIAL EDUCATION,0022-4669,1538-4764,SAGE,Rehabilitation,4.1,0.731,1.602,active
24d4d9c2-b887-4849-bb95-2ea601a57670,LITHIC TECHNOLOGY,0197-7261,2051-6185,Taylor & Francis,Archeology (arts and humanities),3.1,0.725,0.777,active
ece6679a-dcee-4727-a10c-96330a05e2bd,AMERICAN JOURNAL OF GASTROENTEROLOGY,0002-9270,1572-0241,Wolters Kluwer Health,Gastroenterology,3.7,2.422,2.348,active
30ff0a18-fb3d-434f-b7d0-ee9f761a6e63,BEHAVIORAL MEDICINE,0896-4289,1940-4026,Taylor & Francis,Applied Psychology,5.6,0.743,1.023,active
ba673cce-0ac7-4c01-95a3-d786a90b9c4c,ANNALS OF THE AMERICAN ASSOCIATION OF GEOGRAPHERS,2469-4452,2469-4460,Taylor & Francis,Earth-Surface Processes,7.3,1.301,1.709,active
6e840e89-b22d-4604-ba8c-5afcba9c077a,BMC BIOLOGY,,1741-7007,Springer Nature,"Ecology, Evolution, Behavior and Systematics",7.8,1.731,1.369,active
c801f073-d9b3-44e0-bb23-44ca3cef3777,CANCER COMMUNICATIONS,,2523-3548,American Association for the Advancement of Science,Oncology,40.3,7.986,4.894,active
3a7eacc3-14fa-4538-b504-faa13bf12b8b,CAAI TRANSACTIONS ON INTELLIGENCE TECHNOLOGY,2468-6557,2468-2322,John Wiley & Sons,Computer Networks and Communications,14.5,1.232,1.704,active
27185098-5d90-453a-86e4-1ce5a7285133,CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE,0008-3976,1744-7976,John Wiley & Sons,Animal Science and Zoology,3.7,0.633,0.857,active
a5bedaf0-753f-4ee6-9d2a-afa6e19051c4,JOURNAL OF BUSINESS ETHICS,0167-4544,1573-0697,Springer Nature,Law,15.9,3.138,3.058,active
5a4d8a3e-a4af-4e94-82d3-9f4971575eb2,JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY,0267-9477,1364-5544,Royal Society of Chemistry,Spectroscopy,5.4,0.552,1.009,active
7d445cd7-9a08-4e85-a17c-e4ea2536094b,JOURNAL OF DEVELOPMENT ECONOMICS,0304-3878,1872-6089,Elsevier,Development,8.2,3.381,2.473,active
55928793-1f77-457e-b423-94f384592090,NATURE REVIEWS MICROBIOLOGY,1740-1526,1740-1534,Springer Nature,Infectious Diseases,124.0,18.406,15.05,active
749cf09c-1977-45db-bb4d-623ab2ec8b6c,NATIONAL SCIENCE REVIEW,2095-5138,2053-714X,Oxford University Press,,17.9,2.8,2.545,active
9991fa18-bd5d-4131-99bd-850b72e34ac3,PLANT AND CELL PHYSIOLOGY,0032-0781,1471-9053,Oxford University Press,Plant Science,8.0,1.586,1.153,active
331a9047-61a0-4328-8b7a-a7e78e92e2fe,PUBLICATIONS MATHEMATIQUES DE L IHES,0073-8301,1618-1913,Institut des Hautes Études Scientifiques,General Mathematics,6.0,4.565,3.356,active
346df086-2b88-4876-9592-4e6281082b8b,SIAM JOURNAL ON NUMERICAL ANALYSIS,0036-1429,1095-7170,Society for Industrial and Applied Mathematics,Applied Mathematics,5.2,2.12,1.85,active
88d4b678-e743-467f-82ed-51d65c1d5d56,JOURNAL OF COMMUNICATIONS AND NETWORKS,1229-2370,1976-5541,Korean Institute of Communications Information Sciences,Computer Networks and Communications,9.1,0.868,1.075,active
6bda20f1-6325-41de-90bf-7eb9fcaa1e6b,BIOLOGIA PLANTARUM,0006-3134,1573-8264,Springer Nature,Horticulture,2.0,0.248,0.278,active
8ca9d774-0e3d-4537-836a-ab50f35b8a8d,BOLETIN DE LA SOCIEDAD GEOLOGICA MEXICANA,1405-3322,,"Instituto de Geología, Universidad Nacional Autónoma de México",General Earth and Planetary Sciences,0.9,0.209,0.368,active
8cb47a58-2d5f-4b41-a198-976b9f47f591,BIOTECHNOLOGY & BIOTECHNOLOGICAL EQUIPMENT,1310-2818,1314-3530,Taylor & Francis,Biotechnology,3.7,0.404,0.595,active
73a62fcc-c269-43ba-88bc-58eaae305c1a,BMJ GLOBAL HEALTH,2059-7908,2059-7908,BMJ Publishing Group,Health Policy,9.3,2.14,2.314,active
915fda2c-a0e8-4e27-9934-0cf256357460,BLOOD CANCER JOURNAL,2044-5385,2044-5385,Springer Nature,Hematology,16.2,4.307,2.725,active
eb5bb6aa-65ed-40a0-944d-cc1a85b6969d,ANNALES SCIENTIFIQUES DE L ECOLE NORMALE SUPERIEURE,0012-9593,1873-2151,Societe Mathematique de France,General Mathematics,3.8,3.779,2.388,active
ddb8e5de-ecb7-4178-8d8f-25a8f3809501,ANNUAL REVIEW OF POLITICAL SCIENCE,1094-2939,1545-1577,Annual Reviews Inc.,Sociology and Political Science,15.0,6.416,6.498,active
2410a2e7-4de7-4969-a0ab-09e88f1c209f,ADVANCES IN ENGINEERING SOFTWARE,0965-9978,1873-5339,Elsevier,General Engineering,12.6,1.164,1.853,active
97d847c9-a14c-48cd-a79f-daf02a299512,EDUCATIONAL PSYCHOLOGY REVIEW,1040-726X,1573-336X,Springer Nature,Education,20.1,4.84,5.608,active
9744edab-b9d1-4ca5-bd7a-2887d943f944,CIRCULATION-CARDIOVASCULAR IMAGING,1941-9651,1942-0080,Wolters Kluwer Health,"Radiology, Nuclear Medicine and Imaging",7.5,1.963,1.636,active
9deae74f-0315-43e0-9206-8403120ce14a,CURRENT OPINION IN FOOD SCIENCE,2214-7993,2214-8000,Elsevier,Food Science,19.1,1.646,1.873,active
324501e9-79b2-47a5-84bb-2326f2306887,EUROPEAN RADIOLOGY,0938-7994,1432-1084,Springer Nature,"Radiology, Nuclear Medicine and Imaging",11.1,1.724,1.89,active
0f03bd3b-efa5-489e-ad4c-4ae66f890aeb,EUROPEAN UROLOGY FOCUS,,2405-4569,Elsevier,Urology,11.4,1.729,2.242,active
1fe6d41c-6748-4553-89de-d0a48458c569,INTELLIGENCE AND NATIONAL SECURITY,0268-4527,1743-9019,Taylor & Francis,History,1.8,0.512,0.956,active
53bdbf95-9b13-4998-9765-86ddef2868be,JOURNAL OF EXPOSURE SCIENCE AND ENVIRONMENTAL EPIDEMIOLOGY,1559-0631,1559-064X,Springer Nature,"Public Health, Environmental and Occupational Health",11.7,1.876,1.683,active
54f60537-3f57-48d3-bb83-4b3c54aa8291,MEDICAL ANTHROPOLOGY,0145-9740,1545-5882,Taylor & Francis,Anthropology,2.7,0.503,0.877,active
3c54c823-dcb8-4085-a7cf-2310684ae174,NANO ENERGY,2211-2855,2211-3282,Elsevier,Electrical and Electronic Engineering,29.6,3.775,1.966,active
7b11d75a-4a76-4901-b019-5837d7dcbbd6,WORLD JOURNAL OF MENS HEALTH,2287-4208,2287-4690,Korean Society for Sexual Medicine and Andrology,Urology,7.8,1.103,1.23,active
ac4f4695-5723-4421-9b40-5a8ce51e6743,SOCIAL FORCES,0037-7732,1534-7605,Oxford University Press,History,6.2,1.463,1.932,active
ae3a9389-36da-4c3c-95cd-0a37166d3561,SEDIMENTARY GEOLOGY,0037-0738,1879-0968,Elsevier,Stratigraphy,5.6,0.948,1.204,active
cc8ebc0f-740f-4df9-a905-f0438e59244f,ACCOUNTING ORGANIZATIONS AND SOCIETY,0361-3682,1873-6289,Elsevier,Sociology and Political Science,7.1,3.098,1.997,active
736e1a1f-0ef8-4913-8e15-6667f2f60323,EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES,0934-9723,1435-4373,Springer Nature,Infectious Diseases,5.0,0.998,1.182,active
271c2c32-71a9-48fa-bad9-f2c5b6c62906,INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE,1086-4415,1557-9301,Taylor & Francis,Economics and Econometrics,6.2,1.028,1.229,active
128c0a15-bce5-439e-a731-18a2e7eea9c4,JOURNAL OF NANOBIOTECHNOLOGY,,1477-3155,Springer Nature,Medicine (miscellaneous),20.2,2.517,1.776,active
2df692ff-cf77-4c21-9432-1fb69d763877,KOREAN JOURNAL OF INTERNAL MEDICINE,1226-3303,2005-6648,Korean Association of Internal Medicine,Internal Medicine,4.8,0.778,0.969,active
177d5251-5f81-4456-a32c-9e7b8bced78f,ARCHIVES OF METALLURGY AND MATERIALS,1733-3490,2300-1909,Polska Akademia Nauk,Metals and Alloys,1.3,0.215,0.384,active
1f525a68-5476-499a-a618-3312d1b7d45a,ARKIVOC,1551-7004,1551-7012,Arkat,Organic Chemistry,1.1,0.156,0.195,active
fe25b60f-f021-4511-96cc-f495db8fb2fd,PETROLOGY,0869-5911,1556-2085,Pleiades Publishing,Geochemistry and Petrology,1.8,0.417,0.86,active
2b796344-697e-4e56-ab19-ad2769799314,BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,0304-419X,1879-2561,Elsevier,Genetics,14.1,2.882,2.016,active
e2daaea8-dd8e-4200-b07e-35661890603c,APPLIED DEVELOPMENTAL SCIENCE,1088-8691,1532-480X,Wolters Kluwer Health,Developmental and Educational Psychology,6.7,0.96,1.498,active
f2c5f76c-e474-487a-ad93-47e1795c1e91,AMERICAN JOURNAL OF BIOETHICS,1526-5161,1536-0075,Taylor & Francis,"Issues, Ethics and Legal Aspects",18.5,1.651,2.992,active
b301b883-52a2-4729-a07b-12079909d3e7,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,1134-3060,1886-1784,Springer Nature,Applied Mathematics,34.8,2.415,5.111,active
7c6476b2-825d-405b-8f25-67888b526594,ANIMALS,2076-2615,2076-2615,Multidisciplinary Digital Publishing Institute (MDPI),General Veterinary,5.5,0.722,1.172,active
a8cab1ed-562d-4aaf-ac30-2a0ca5e91354,CANCER IMAGING,1740-5025,1470-7330,Springer Nature,"Radiology, Nuclear Medicine and Imaging",5.9,1.16,1.242,active
dbccf368-6553-44cc-bb81-7d7888165284,CRITICAL CARE,1364-8535,1466-609X,Springer Nature,Critical Care and Intensive Care Medicine,16.0,3.002,3.18,active
d9ec8a6b-1d96-46cf-8d32-d461e4793059,ECONOMIC POLICY,0266-4658,1468-0327,Oxford University Press,Economics and Econometrics,8.6,2.885,2.484,active
e54c0c68-27a1-4b29-8b50-a12834015d2f,EMERGING MARKETS REVIEW,1566-0141,1873-6173,Elsevier,Economics and Econometrics,7.8,1.115,1.606,active
a9137d32-04e0-40d3-b58d-f9d110746658,EUROPEAN REVIEW OF AGRICULTURAL ECONOMICS,0165-1587,1464-3618,Oxford University Press,Agricultural and Biological Sciences (miscellaneous),6.8,1.117,1.425,active
460b6745-61d6-496d-ae4c-54318b802cc2,INTERNATIONAL MATHEMATICS RESEARCH NOTICES,1073-7928,1687-0247,Oxford University Press,General Mathematics,2.3,1.43,1.319,active
339dc210-bb01-4723-be6b-dd30b002ab14,INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT,0268-4012,1873-4707,Elsevier,Information Systems,54.4,5.899,6.252,active
15ec3d57-f1c3-4bac-8ed0-5a41b43c69ab,JOURNAL OF CHEMICAL THEORY AND COMPUTATION,1549-9618,1549-9626,American Chemical Society,Computer Science Applications,8.7,1.488,1.491,active
a4bf6e17-0845-4141-b5c9-17bb43d1a4a5,JOURNAL OF INSECT CONSERVATION,1366-638X,1572-9753,Springer Nature,Animal Science and Zoology,4.1,0.678,1.129,active
a18b215e-d4c7-4efc-b16c-0a836c325436,JOURNAL OF INVERSE AND ILL-POSED PROBLEMS,0928-0219,1569-3945,Walter de Gruyter,Applied Mathematics,2.3,0.417,0.897,active
66df9780-fab6-47bf-b836-4ae888b9eb90,SOIL BIOLOGY & BIOCHEMISTRY,0038-0717,1879-3428,Elsevier,Soil Science,21.1,4.24,2.654,active
8c934514-9096-4f60-b617-211cb5c1f707,SCIENTIFIC STUDIES OF READING,1088-8438,1532-799X,Taylor & Francis,Psychology (miscellaneous),7.8,1.568,2.501,active
8e84f0aa-5350-430c-b8bc-ccbc9ea77bb8,TRENDS IN PARASITOLOGY,1471-4922,1471-5007,Elsevier,Parasitology,10.2,1.276,1.881,active
952bfd2d-456b-4b00-929d-634acb5f2fcb,REDOX BIOLOGY,2213-2317,2213-2317,Elsevier,Organic Chemistry,20.8,4.059,2.709,active
db99d73c-5215-42cf-bfa4-8e560556bf21,BIOMEDICAL MATERIALS,1748-6041,1748-605X,Institute of Physics Publishing,Biomedical Engineering,6.2,0.62,0.618,active
c295112c-4c42-4f7e-b1e6-0a8b7f47843f,ERGODIC THEORY AND DYNAMICAL SYSTEMS,0143-3857,1469-4417,Cambridge University Press,General Mathematics,1.8,1.124,1.108,active
62d1d884-be72-456a-bd6b-d6eb9bde88fe,JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK,0021-4027,2366-049X,Walter de Gruyter,Social Sciences (miscellaneous),2.9,0.606,0.965,active
3bcd0a1b-7371-4469-a99e-45277c6956ad,JOURNAL OF THORACIC AND CARDIOVASCULAR SURGERY,0022-5223,1097-685X,Elsevier,Surgery,10.0,1.817,2.069,active
46a5c62f-b861-4fa7-895b-fdde41914e32,JOURNAL OF RENAL NUTRITION,1051-2276,1532-8503,Elsevier,Nephrology,6.7,0.945,1.007,active
a49567d7-c6ab-488b-968e-a0dfc53f2254,INTERNATIONAL JOURNAL OF MODERN PHYSICS B,0217-9792,1793-6578,World Scientific,Statistical and Nonlinear Physics,5.7,0.381,0.632,active
ad9dfbf9-47be-4a78-9ed0-5e5b75481f3c,ACM TRANSACTIONS ON INTERNET TECHNOLOGY,1533-5399,1557-6051,Association for Computing Machinery,Computer Networks and Communications,12.7,1.043,1.319,active
a66221a2-fee6-4860-951d-dcef4e6cf2f0,BIOMEDICAL JOURNAL,2319-4170,2320-2890,Elsevier,General Medicine,11.6,1.36,1.605,active
b4c0de93-dcf0-4c71-a5f3-60638db21377,BIODIVERSITY AND CONSERVATION,0960-3115,1572-9710,Springer Nature,"Ecology, Evolution, Behavior and Systematics",6.0,1.025,1.378,active
e837fc09-9408-449e-be68-bbcc2cdb576b,CAMBRIDGE JOURNAL OF MATHEMATICS,2168-0930,2168-0949,"International Press, Inc.",General Mathematics,5.4,5.646,3.699,active
dda2dbad-93d4-42e5-bb2c-b133eb60dfa4,CARDIOVASCULAR RESEARCH,0008-6363,1755-3245,Oxford University Press,Cardiology and Cardiovascular Medicine,22.6,4.399,3.137,active
e5e21ec3-e95d-4097-a1d3-4476d66b1e57,CLIMATE OF THE PAST,1814-9324,1814-9332,Copernicus Publications,Paleontology,6.3,1.733,1.361,active
3b89625e-18ce-4e69-9d5f-500d3707bc3d,EUROPEAN UROLOGY,0302-2838,1873-7560,Elsevier,Urology,45.9,8.715,9.059,active
268032e5-16ed-4b6a-9fbb-f0ff611c301a,EUROPEAN UROLOGY ONCOLOGY,,2588-9311,Elsevier,Surgery,10.7,3.01,0.367,inactive
6715d84b-5d63-42de-9808-92ffabfafd47,FRONTIERS IN CELLULAR NEUROSCIENCE,,1662-5102,Frontiers Media S.A.,Cellular and Molecular Neuroscience,8.9,1.425,1.026,active
3e97737f-d845-4d75-82c9-f511b414a5f1,JOURNAL OF FAMILY PSYCHOLOGY,0893-3200,1939-1293,American Psychological Association,General Psychology,4.4,0.999,1.163,active
6912eeb0-2b18-4475-acaf-a479e39dfd73,JOURNAL OF FLUID MECHANICS,0022-1120,1469-7645,Cambridge University Press,Applied Mathematics,6.8,1.283,1.638,active
6ab8ee64-8bdd-4ceb-9d66-610d91d2bde0,NEURON,0896-6273,1097-4199,Elsevier,General Neuroscience,27.0,8.564,4.125,active
0beeabc1-6c81-48bc-a228-91ab57754a65,ACTA SCIENTIARUM-AGRONOMY,1807-8621,1807-8621,Universidade Estadual de Maringa,Agronomy and Crop Science,2.2,0.313,0.669,active
