id,title,print_issn,e_issn,normalized_print,normalized_e,source_id,scopus_title,scopus_publisher,scopus_issn,scopus_eissn
36923a70-156f-41c7-966a-e2bfd056d4a1,BIRD STUDY,0006-3657,1944-6705,00063657,19446705,21469,Bird Study,Taylor and Francis Ltd.,00063657,19446705
461a82c0-32b8-47b2-afe1-7a127a8cadce,BIOLOGY LETTERS,1744-9561,1744-957X,17449561,1744957X,145678,Biology Letters,Royal Society Publishing,17449561,1744957X
5e7510b0-4bc3-4a4c-95f0-098163a3aa4c,BEHAVIOR THERAPY,0005-7894,1878-1888,00057894,18781888,12107,Behavior Therapy,Elsevier Inc.,00057894,18781888
5e83aeae-a0dc-40e5-9704-e9024ccd5db7,PSYCHOSOMATIC MEDICINE,0033-3174,1534-7796,00333174,15347796,19172,Psychosomatic Medicine,Lippincott Williams and Wilkins,00333174,15347796
103b0741-a1ca-4b48-b4a2-15b628eb6880,SLEEP MEDICINE,1389-9457,1878-5506,13899457,18785506,19834,Sleep Medicine,Elsevier B.V.,13899457,18785506
c6e04cb8-ce36-45d0-8303-5cc6b7d27a66,ZEITSCHRIFT FUR PHYSIKALISCHE CHEMIE-INTERNATIONAL JOURNAL OF RESEARCH IN PHYSICAL CHEMISTRY & CHEMICAL PHYSICS,0942-9352,2196-7156,09429352,21967156,23775,Zeitschrift fur Physikalische Chemie,Walter de Gruyter GmbH,09429352,21967156
a4854c61-3448-4381-a8e4-fde405527709,ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS,0004-069X,1661-4917,0004069X,16614917,20652,Archivum Immunologiae et Therapiae Experimentalis,Paradigm Publishing Services,0004069X,16614917
a4f0d1a3-fef4-47c1-a087-9526ef8988da,BIOMEDICAL ENGINEERING ONLINE,NA,1475-925X,no data,1475925X,28586,BioMedical Engineering Online,BioMed Central Ltd,,1475925X
e90d0ebc-2f83-4faf-990d-2639d056a2f2,FAMILY PRACTICE,0263-2136,1460-2229,02632136,14602229,27901,Family Practice,Oxford University Press,02632136,14602229
f8abb980-3395-4fa4-93c1-85bf82fd0e3c,HERPETOLOGICAL JOURNAL,0268-0130,0268-0130,02680130,02680130,21989,Herpetological Journal,British Herpetological Society,02680130,
c9a02b55-c4fc-4b6a-8d6f-b0be1d173376,JOURNAL OF NANOELECTRONICS AND OPTOELECTRONICS,1555-130X,1555-1318,1555130X,15551318,18500166400,Journal of Nanoelectronics and Optoelectronics,American Scientific Publishers,1555130X,15551318
3fbb58cb-81d6-4412-86b6-5c9e56e8315f,COMMUNICATIONS OF THE ACM,0001-0782,1557-7317,00010782,15577317,13675,Communications of the ACM,Association for Computing Machinery,00010782,15577317
40236705-9b07-44ab-954e-31577086244a,DIABETES CARE,0149-5992,1935-5548,01495992,19355548,25491,Diabetes Care,American Diabetes Association Inc.,01495992,19355548
662d8791-8753-4618-a85d-d15619743205,CLINICAL AUTONOMIC RESEARCH,0959-9851,1619-1560,09599851,16191560,29306,Clinical Autonomic Research,Springer Science and Business Media Deutschland GmbH,09599851,16191560
69a2bbb8-5eb4-4f84-a59d-aa3d8df6acd8,CHINA ECONOMIC REVIEW,1043-951X,1873-7781,1043951X,18737781,20566,China Economic Review,Elsevier B.V.,1043951X,
2180e030-0687-4606-b4d6-f46c682c7c4c,EXPERIMENTAL HEMATOLOGY & ONCOLOGY,NA,2162-3619,no data,21623619,21100459104,Experimental Hematology and Oncology,BioMed Central Ltd,,21623619
04339ffb-eea8-422a-8999-e4cf2b752873,IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT,0018-9391,1558-0040,00189391,15580040,17359,IEEE Transactions on Engineering Management,Institute of Electrical and Electronics Engineers Inc.,00189391,15580040
d073134f-256c-4d49-bceb-8c089176305e,JOURNAL OF CELL BIOLOGY,0021-9525,1540-8140,00219525,15408140,18555,Journal of Cell Biology,Rockefeller University Press,00219525,15408140
dee2075f-4d13-4656-988a-160bf3453e1c,JOURNAL OF DIVERSITY IN HIGHER EDUCATION,1938-8926,1938-8934,19388926,19388934,17700156740,Journal of Diversity in Higher Education,American Psychological Association,19388926,19388934
6aac3de2-b1e3-4e11-bb93-63585c3afa9a,PHYSICS OF FLUIDS,1070-6631,1089-7666,10706631,10897666,29210,Physics of Fluids,American Institute of Physics,10706631,10897666
3ed364f7-8aed-4ec7-a936-d5d54ee1acd3,MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,0037-976X,1540-5834,0037976X,15405834,15269,Monographs of the Society for Research in Child Development,Oxford University Press,0037976X,15405834
81efc163-b122-4975-b928-5b413a635fcb,NDT & E INTERNATIONAL,0963-8695,1879-1174,09638695,18791174,17852,NDT and E International,Elsevier Ltd,09638695,
26d92a33-ae66-4f5c-b4c0-c83ddc66cd3d,SLEEP,0161-8105,1550-9109,01618105,15509109,19830,Sleep,Oxford University Press,01618105,15509109
278494a0-8f3f-4d25-a607-9b2e8a0a2d32,TELECOMMUNICATIONS POLICY,0308-5961,1879-3258,03085961,18793258,20870,Telecommunications Policy,Elsevier Ltd,03085961,
13e2747c-659f-4cd3-b4f7-d73d672b67cc,CONTROL ENGINEERING PRACTICE,0967-0661,1873-6939,09670661,18736939,18174,Control Engineering Practice,Elsevier Ltd,09670661,
2eec3c9d-a8b6-4f4f-92be-85a0afc293e4,EUROPEAN JOURNAL OF SOIL BIOLOGY,1164-5563,1778-3615,11645563,17783615,14648,European Journal of Soil Biology,Elsevier Masson s.r.l.,11645563,
bd8f0788-b4c4-4b2d-9610-229fe174c247,EUROPEAN JOURNAL OF ORTHODONTICS,0141-5387,1460-2210,01415387,14602210,25026,European Journal of Orthodontics,Oxford University Press,01415387,14602210
ff26488d-2e43-4c46-ace6-14374554ddc4,GERONTOLOGY,0304-324X,1423-0003,0304324X,14230003,29071,Gerontology,S. Karger AG,0304324X,14230003
65c10592-5765-4b0d-96b4-a971d7ed6913,SCIENTIA AGRICOLA,1678-992X,1678-992X,1678992X,1678992X,4000151823,Scientia Agricola,University of Sao Paolo,01039016,1678992X
7e26bdbb-71ad-4530-aeaa-24233677e3f9,WORLD ALLERGY ORGANIZATION JOURNAL,1939-4551,1939-4551,19394551,19394551,19700176005,World Allergy Organization Journal,Elsevier Inc.,,19394551
b836c8f9-fed9-4b97-bed0-b66e1048f64b,ACUPUNCTURE IN MEDICINE,0964-5284,1759-9873,09645284,17599873,31458,Acupuncture in Medicine,SAGE Publications Ltd,09645284,17599873
d374cf1d-8f32-4049-af15-dbb90a24c751,REPRODUCTIVE BIOLOGY AND ENDOCRINOLOGY,NA,1477-7827,no data,14777827,26698,Reproductive Biology and Endocrinology,BioMed Central Ltd,,14777827
20894752-f429-4701-a86f-e7fddc8ef4a2,COLOR RESEARCH AND APPLICATION,0361-2317,1520-6378,03612317,15206378,12891,Color Research and Application,John Wiley & Sons Inc.,03612317,15206378
695e7cdc-527b-4562-8aa3-1e8808a8c3e6,CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS,1522-1946,1522-726X,15221946,1522726X,22579,Catheterization and Cardiovascular Interventions,John Wiley and Sons Inc,15221946,1522726X
05a93581-ded2-408c-8a83-b1485e5b723b,CONTRIBUTIONS OF THE ASTRONOMICAL OBSERVATORY SKALNATE PLESO,1335-1842,1336-0337,13351842,13360337,6400153151,Contributions of the Astronomical Observatory Skalnate Pleso,"Astronomical Institute, Slovak Academy of Sciences",13351842,13360337
fe02609c-2349-473b-a237-5d63a4a67b58,NATURAL LANGUAGE ENGINEERING,1351-3249,1469-8110,13513249,14698110,28380,Natural Language Engineering,Cambridge University Press,13513249,14698110
dead8fc7-0f19-4bc4-a6b3-b6ec44927fcf,DRUG DELIVERY,1071-7544,1521-0464,10717544,15210464,20770,Drug Delivery,Taylor and Francis Ltd.,10717544,15210464
42883c09-a54d-4894-8957-872d9ef76405,CURRENT PSYCHIATRY REPORTS,1523-3812,1535-1645,15233812,15351645,15011,Current Psychiatry Reports,Springer,15233812,15351645
42da2a0d-bd08-4eb9-a70e-25358faef723,CONTEMPORARY EDUCATIONAL PSYCHOLOGY,0361-476X,1090-2384,0361476X,10902384,12882,Contemporary Educational Psychology,Academic Press Inc.,0361476X,10902384
e3e4a2b0-5c37-4f9c-a7eb-c3190101bea1,EUROPEAN SOCIOLOGICAL REVIEW,0266-7215,1468-2672,02667215,14682672,14427,European Sociological Review,Oxford University Press,02667215,14682672
02bccba6-b08a-4102-9e86-b0645f7544fb,FRACTALS-COMPLEX GEOMETRY PATTERNS AND SCALING IN NATURE AND SOCIETY,0218-348X,1793-6543,0218348X,17936543,28472,Fractals,World Scientific,0218348X,17936543
7d0f5a4c-1ca4-4e23-a382-7e6973198961,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238,00219738,15588238,15870,Journal of Clinical Investigation,American Society for Clinical Investigation,00219738,15588238
009e805d-771d-4877-b02f-f0ffc1580847,JOURNAL OF CLINICAL VIROLOGY,1386-6532,1873-5967,13866532,18735967,22421,Journal of Clinical Virology,Elsevier B.V.,13866532,18735967
a8d6c4aa-9d3f-4fd5-adb5-5a65edfa6ca5,JOURNAL OF COMPUTER ASSISTED LEARNING,0266-4909,1365-2729,02664909,13652729,26183,Journal of Computer Assisted Learning,Wiley-Blackwell Publishing Ltd,02664909,13652729
bcb87bda-f077-4598-a4aa-af6cc42db33a,NANO TODAY,1748-0132,1878-044X,17480132,1878044X,4700152457,Nano Today,Elsevier B.V.,17480132,1878044X
eef92053-135b-47ae-a0d3-25b5f68022f6,PROGRESS IN OCEANOGRAPHY,0079-6611,1873-4472,00796611,18734472,28409,Progress in Oceanography,Elsevier Ltd,00796611,
1d810ebf-6a43-408c-a7c7-d8a7947f7db5,NEONATOLOGY,1661-7800,1661-7819,16617800,16617819,5200152603,Neonatology,S. Karger AG,16617800,16617819
7ee21690-e33c-4637-a92c-ca1315721975,ADAPTED PHYSICAL ACTIVITY QUARTERLY,0736-5829,1543-2777,07365829,15432777,21595,Adapted Physical Activity Quarterly,Human Kinetics Publishers Inc.,07365829,15432777
99483c3e-809a-4b65-867f-8136d4b3c75e,ACTA GEOLOGICA SINICA-ENGLISH EDITION,1000-9515,1755-6724,10009515,17556724,25750,Acta Geologica Sinica (English Edition),John Wiley and Sons Inc,10009515,17556724
c0e355c2-69a6-4470-8d4f-c75b36c487d9,REPRODUCTIVE MEDICINE AND BIOLOGY,1445-5781,1447-0578,14455781,14470578,130083,Reproductive Medicine and Biology,John Wiley and Sons Ltd,14455781,14470578
6df8efa1-b1e0-4483-b2d0-c9400db1162a,PROFESSIONAL DEVELOPMENT IN EDUCATION,1941-5257,1941-5265,19415257,19415265,19700182114,Professional Development in Education,Routledge,19415257,19415265
78866518-0797-489c-b89f-281722dfd486,MEDICAL PHYSICS,0094-2405,2473-4209,00942405,24734209,17871,Medical Physics,John Wiley and Sons Ltd,00942405,24734209
be5377ab-b89d-4cfc-ad76-b20d821850fa,THERAPEUTIC ADVANCES IN HEMATOLOGY,2040-6207,2040-6215,20406207,20406215,21100783390,Therapeutic Advances in Hematology,SAGE Publications Inc.,20406207,20406215
c707335f-e3ec-4282-97f1-f945fba6d8be,ZOOLOGISCHER ANZEIGER,0044-5231,0044-5231,00445231,00445231,24584,Zoologischer Anzeiger,Elsevier GmbH,00445231,
233ef287-9c5d-4d25-9b04-e1457ef22d7b,CEREAL RESEARCH COMMUNICATIONS,0133-3720,1788-9170,01333720,17889170,85637,Cereal Research Communications,Springer Nature,01333720,17889170
61250395-f499-475a-9f2c-aaaa16c8d1b0,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,0010-3624,1532-2416,00103624,15322416,31671,Communications in Soil Science and Plant Analysis,Taylor and Francis Ltd.,00103624,15322416
7ec6db61-4dfd-48ea-85e7-48a1a69c7059,ANAIS BRASILEIROS DE DERMATOLOGIA,0365-0596,1806-4841,03650596,18064841,24247,Anais Brasileiros de Dermatologia,Sociedade Brasileira de Dermatologia 1,03650596,18064841
a1ed6a01-5284-4b39-ba17-5b7242973e29,JOURNAL OF CARDIOVASCULAR ELECTROPHYSIOLOGY,1045-3873,1540-8167,10453873,15408167,23832,Journal of Cardiovascular Electrophysiology,John Wiley and Sons Inc,10453873,15408167
56172af2-6945-455a-ad6c-8d93b5299281,STRUCTURAL CHEMISTRY,1040-0400,1572-9001,10400400,15729001,21550,Structural Chemistry,Springer,10400400,15729001
78bb8a41-7644-4873-aabd-0412f799a48f,CLINICAL JOURNAL OF ONCOLOGY NURSING,1092-1095,1538-067X,10921095,1538067X,27596,Clinical Journal of Oncology Nursing,Oncology Nursing Society,10921095,1538067X
900941c9-2363-4e1d-bf06-7aef19cef3a9,BULLETIN OF THE BELGIAN MATHEMATICAL SOCIETY-SIMON STEVIN,1370-1444,2034-1970,13701444,20341970,25266,Bulletin of the Belgian Mathematical Society - Simon Stevin,Belgian Mathematical Society,13701444,
4586c8c3-a526-4f50-9f47-44a3c83b1a40,COMPUTER-AIDED DESIGN,0010-4485,1879-2685,00104485,18792685,18145,CAD Computer Aided Design,Elsevier Ltd,00104485,
48cfc75a-b6cd-44a2-a1c8-74dd21076665,CURRENT OPINION IN MICROBIOLOGY,1369-5274,1879-0364,13695274,18790364,19669,Current Opinion in Microbiology,Elsevier Ltd,13695274,18790364
49ea1877-c20e-45b6-a911-ec901e1eb259,DESALINATION,0011-9164,1873-4464,00119164,18734464,16322,Desalination,Elsevier B.V.,00119164,
48bffa9a-8af7-4b73-abfe-5b4d29260015,ENERGY,0360-5442,1873-6785,03605442,18736785,29348,Energy,Elsevier Ltd,03605442,18736785
41df8411-e258-4c13-b5f8-be2203f66d6b,FACTA UNIVERSITATIS-SERIES MECHANICAL ENGINEERING,0354-2025,2335-0164,03542025,23350164,21100431860,"Facta Universitatis, Series: Mechanical Engineering",University of Nis,03542025,23350164
7c26162a-cca6-4204-accf-d040f56aa336,EXERCISE AND SPORT SCIENCES REVIEWS,0091-6331,1538-3008,00916331,15383008,19842,Exercise and Sport Sciences Reviews,Lippincott Williams and Wilkins,00916331,15383008
f6b010ff-b9fe-4943-9885-d47dd809260e,EXPERT REVIEW OF MOLECULAR DIAGNOSTICS,1473-7159,1744-8352,14737159,17448352,21369,Expert Review of Molecular Diagnostics,Taylor and Francis Ltd.,14737159,17448352
676d2e54-908b-49ae-b3b7-553f560b2a1c,FIXED POINT THEORY,1583-5022,2066-9208,15835022,20669208,19400157311,Fixed Point Theory,House of the Book of Science,15835022,20669208
46c97284-a08a-42b6-9a91-f63a4b6b05d4,JOURNAL OF DIFFERENTIAL GEOMETRY,0022-040X,1945-743X,0022040X,1945743X,23876,Journal of Differential Geometry,"International Press, Inc.",0022040X,1945743X
1f84cd17-4338-458d-9b54-14e2010fadf4,JOURNAL OF DEMOCRACY,1045-5736,1086-3214,10455736,10863214,19877,Journal of Democracy,Johns Hopkins University Press,10455736,10863214
6318b3a3-e292-47d2-b867-20ec32a51d0c,NATURE CELL BIOLOGY,1465-7392,1476-4679,14657392,14764679,19014,Nature Cell Biology,Nature Research,14657392,14764679
f85f7a55-262a-4428-affc-c9d03fef4760,NATURE REVIEWS RHEUMATOLOGY,1759-4790,1759-4804,17594790,17594804,17800156710,Nature Reviews Rheumatology,Nature Research,17594790,17594804
99a1f1b0-a0c9-4233-b30a-4bc577bd326c,WORLDS POULTRY SCIENCE JOURNAL,0043-9339,1743-4777,00439339,17434777,85636,World's Poultry Science Journal,Taylor and Francis Ltd.,00439339,17434777
e6fc2a39-8740-4e95-b12f-98eb0afeb360,RADIOGRAPHICS,0271-5333,NA,02715333,no data,17843,Radiographics,Radiological Society of North America Inc.,02715333,15271323
958958da-1203-4e40-8a12-327df0d3dd8f,AGEING & SOCIETY,0144-686X,1469-1779,0144686X,14691779,28471,Ageing and Society,Cambridge University Press,0144686X,14691779
d6518e44-13ef-4021-9c56-1b9e28f15f0e,INTERNATIONAL REVIEW OF SPORT AND EXERCISE PSYCHOLOGY,1750-984X,1750-9858,1750984X,17509858,17900156719,International Review of Sport and Exercise Psychology,Routledge,1750984X,17509858
d7f99e24-bfe9-46fd-9bf5-c2b3dcdebc9b,JOURNAL OF ADOLESCENT RESEARCH,0743-5584,1552-6895,07435584,15526895,15371,Journal of Adolescent Research,SAGE Publications Inc.,07435584,15526895
419a467c-991d-4e46-b34f-94afc43dbc61,DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY,0363-9045,1520-5762,03639045,15205762,21190,Drug Development and Industrial Pharmacy,Taylor and Francis Ltd.,03639045,15205762
67ea7024-3c4a-4613-87b0-e15a3f488749,FINANCIAL ANALYSTS JOURNAL,0015-198X,1938-3312,0015198X,19383312,14733,Financial Analysts Journal,Taylor and Francis Ltd.,0015198X,
6a7bc4b5-cc87-46cb-98d5-f3b8e8f76b88,ENERGY SCIENCE & ENGINEERING,NA,2050-0505,no data,20500505,21100817528,Energy Science and Engineering,John Wiley and Sons Ltd,,20500505
b33f499a-6108-4cc8-b644-5509c61f7f7f,CULTURE AND EDUCATION,1135-6405,1578-4118,11356405,15784118,19700174629,Cultura y Educacion,SAGE Publications Ltd,11356405,15784118
5ce09c2e-2d2a-4e65-8464-75d0e2112cb6,JOURNAL OF THERMAL SCIENCE AND ENGINEERING APPLICATIONS,1948-5085,1948-5093,19485085,19485093,19700182729,Journal of Thermal Science and Engineering Applications,The American Society of Mechanical Engineers(ASME),19485085,19485093
a769d722-ad7a-46d4-bd92-fe079370363e,JOURNAL OF VETERINARY MEDICAL SCIENCE,0916-7250,1347-7439,09167250,13477439,18319,Journal of Veterinary Medical Science,Japanese Society of Veterinary Science,09167250,13477439
db72950c-3a9c-45f2-9423-615569870c6b,JOURNAL OF THE AUSTRALIAN LIBRARY AND INFORMATION ASSOCIATION,2475-0158,2475-0166,24750158,24750166,21100829144,Journal of the Australian Library and Information Association,Taylor and Francis Ltd.,24750158,24750166
a32e1fbb-165f-4821-b090-532d6390e37b,CANCER NURSING,0162-220X,1538-9804,0162220X,15389804,27197,Cancer Nursing,Lippincott Williams and Wilkins,0162220X,15389804
75f0d1a4-252d-4a3c-9b99-d5f041a7e148,COMMUNICATIONS BIOLOGY,NA,2399-3642,no data,23993642,21100924827,Communications Biology,Nature Research,,23993642
5a1dc7ec-4228-45ae-bf1f-cacf04a99a4a,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,1532-0456,1878-1659,15320456,18781659,9000153111,Comparative Biochemistry and Physiology Part - C: Toxicology and Pharmacology,Elsevier Inc.,15320456,18781659
5aa2ea10-d9da-43f8-afcc-96cfeaf697a6,CORROSION SCIENCE,0010-938X,1879-0496,0010938X,18790496,29476,Corrosion Science,Elsevier Ltd,0010938X,
764401d6-867f-4e09-899e-07d3948161b4,DEVELOPMENTS IN THE BUILT ENVIRONMENT,NA,2666-1659,no data,26661659,21101068014,Developments in the Built Environment,Elsevier Ltd,,26661659
94a747fa-4e27-4437-a399-8bded23a0ffb,EUROSURVEILLANCE,1025-496X,1560-7917,1025496X,15607917,21872,Eurosurveillance,European Centre for Disease Prevention and Control (ECDC),1025496X,15607917
940bb0df-f832-4e72-b41a-e01e5f05d4b3,INTERNATIONAL JOURNAL OF COMPUTER VISION,0920-5691,1573-1405,09205691,15731405,72242,International Journal of Computer Vision,Springer Netherlands,09205691,15731405
24f5d469-4cd5-46b1-a4fc-4251a09f2678,JOURNAL OF CONTROLLED RELEASE,0168-3659,1873-4995,01683659,18734995,23010,Journal of Controlled Release,Elsevier B.V.,01683659,18734995
3a910dc6-6a13-4a33-9cb9-e31f41f2f35a,JOURNAL OF COMPUTATIONAL DESIGN AND ENGINEERING,NA,2288-5048,no data,22885048,21100820602,Journal of Computational Design and Engineering,Oxford University Press,22884300,22885048
1aa7db45-f0ad-44b6-b0db-6cfcb7033f59,NANOTECHNOLOGY REVIEWS,2191-9089,2191-9097,21919089,21919097,21100372101,Nanotechnology Reviews,Walter de Gruyter GmbH,21919089,21919097
18f1bc5e-f3ba-46d4-81ca-8b5e60b8aabe,ACS EARTH AND SPACE CHEMISTRY,2472-3452,2472-3452,24723452,24723452,21100854624,ACS Earth and Space Chemistry,American Chemical Society,,24723452
4b7b79a7-2d0d-4dae-be8f-55efb538af94,TRANSPORTATION GEOTECHNICS,2214-3912,2214-3912,22143912,22143912,21100316068,Transportation Geotechnics,Elsevier Ltd,,22143912
933d09e6-474e-4677-a803-a2b46c342a41,SUSTAINABLE COMPUTING-INFORMATICS & SYSTEMS,2210-5379,2210-5387,22105379,22105387,19700201455,Sustainable Computing: Informatics and Systems,Elsevier Inc.,22105379,
47bdd7a1-9f58-4e73-8c4d-8029c9b7921f,JOURNAL OF PSYCHOPHARMACOLOGY,0269-8811,1461-7285,02698811,14617285,23109,Journal of Psychopharmacology,SAGE Publications Ltd,02698811,14617285
47c5ef09-f98c-4084-97b3-c9132c994e93,JOURNAL OF THE MECHANICAL BEHAVIOR OF BIOMEDICAL MATERIALS,1751-6161,1878-0180,17516161,18780180,8000153139,Journal of the Mechanical Behavior of Biomedical Materials,Elsevier Ltd,17516161,18780180
e4611810-045c-40cd-a847-b5c77fe8b91c,ADULT EDUCATION QUARTERLY,0741-7136,1552-3047,07417136,15523047,17127,Adult Education Quarterly,SAGE Publications Ltd,07417136,15523047
e8660ede-083f-47bf-abaf-2d7807470035,THERAPEUTIC ADVANCES IN MEDICAL ONCOLOGY,1758-8340,1758-8359,17588340,17588359,19700175160,Therapeutic Advances in Medical Oncology,SAGE Publications Inc.,17588340,17588359
eaac4cc2-4b58-4098-b2a9-a0ae5a7ffdf5,WASTE MANAGEMENT & RESEARCH,0734-242X,1096-3669,0734242X,10963669,26492,Waste Management and Research,SAGE Publications Ltd,0734242X,10963669
0f501a99-ef74-40af-ac77-3bf031cf3661,INFORMATION SYSTEMS,0306-4379,1873-6076,03064379,18736076,12305,Information Systems,Elsevier Ltd,03064379,
69105911-d7d4-48c9-91bc-199e510c2d69,JOURNAL OF APPLIED ECONOMICS,1514-0326,1667-6726,15140326,16676726,6600153102,Journal of Applied Economics,Taylor and Francis Ltd.,15140326,16676726
9da41a9f-747f-4940-bc7e-dcbe7ff75f8d,IET INFORMATION SECURITY,1751-8709,1751-8717,17518709,17518717,5400152640,IET Information Security,John Wiley and Sons Ltd,17518709,17518717
c2bf039c-c464-4434-9d62-439165549fca,JOURNAL OF URBAN PLANNING AND DEVELOPMENT,0733-9488,1943-5444,07339488,19435444,13954,Journal of Urban Planning and Development,American Society of Civil Engineers (ASCE),07339488,19435444
c2f63465-c5e4-4fc1-a274-9b9b572b7bba,JOURNAL OF INFRARED MILLIMETER AND TERAHERTZ WAVES,1866-6892,1866-6906,18666892,18666906,18500162200,"Journal of Infrared, Millimeter, and Terahertz Waves",Springer New York,18666892,18666906
d1a3ef3e-1d50-4ffb-b369-599253fd6a1f,BLADDER CANCER,2352-3727,2352-3735,23523727,23523735,21100869982,Bladder Cancer,SAGE Publications Ltd,23523727,23523735
d2150d6e-27c8-42d2-96da-47d26ff9732a,BULLETIN OF THE GEOLOGICAL SOCIETY OF FINLAND,0367-5211,1799-4632,03675211,17994632,26507,Bulletin of the Geological Society of Finland,Geological Society of Finland,03675211,17994632
f909d3c9-95da-445b-a4a3-b95acbb4f195,ARCHIVOS LATINOAMERICANOS DE NUTRICION,0004-0622,2309-5806,00040622,23095806,29996,Archivos Latinoamericanos de Nutricion,Archivos Latinoamericanos Nutricion,00040622,23095806
5c4ae3d3-f4be-47da-8e26-f3771cd20bca,CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,1040-8363,1549-781X,10408363,1549781X,29919,Critical Reviews in Clinical Laboratory Sciences,Taylor and Francis Ltd.,10408363,1549781X
